draft_age,draft_pick,draft_year,entry,games,played_until,player,player_id,plus_minus,point_share,points,position,team,team_id
18,3,1995,3,606,2006,Aki Berg,bergak01,-12,19.3,85,D,Los Angeles Kings,OTT
18,5,1993,5,1153,2011,Rob Niedermayer,niedero01,-123,28.4,469,C,Florida Panthers,OTT
18,4,1994,4,79,1999,Jason Bonsignore,bonsija01,-22,-0.4,16,C,Edmonton Oilers,FLA
,7,1992,7,,,Ryan Sittler,,,,,LW,Philadelphia Flyers,TBL
18,10,1990,10,549,2004,Drake Berehowsky,berehdr01,-48,29.2,149,D,Toronto Maple Leafs,COL
18,12,1989,12,269,1997,Rob Pearson,pearsro01,-31,6.1,110,RW,Toronto Maple Leafs,COL
18,9,1991,9,634,2002,Patrick Poulin,poulipa01,-30,15.7,235,C,Hartford Whalers,COL
18,11,1986,11,1181,2006,Scott Young,youngsc01,-40,68.3,757,RW,Hartford Whalers,DET
18,14,1988,14,132,1995,Claude Boivin,boivicl01,-25,-0.7,31,LW,Philadelphia Flyers,DAL
18,18,1985,18,3,1986,Ryan Stewart,stewary01,0,0.1,1,C,Winnipeg Jets,TOR
,20,1984,20,,,Duncan MacPherson,,,,,D,New York Islanders,PIT
18,22,1983,22,93,1990,Todd Charlesworth,charlto01,-37,1.7,12,D,Pittsburgh Penguins,DAL
18,24,1982,24,667,1997,Gary Leeman,leemaga01,-69,32.9,466,RW,Toronto Maple Leafs,BOS
19,27,1981,27,137,1988,Dave Donnelly,donneda01,8,0.3,39,C,Minnesota North Stars,PHX
18,32,1980,32,366,1987,Kevin LaVallee,lavalke01,-16,13.8,235,LW,Calgary Flames,MTL
19,41,1979,41,1407,1999,Dale Hunter,hunteda02,101,68.4,1020,C,Quebec Nordiques,NJD
18,17,1987,17,1015,2006,Andrew Cassels,cassean01,-73,57.9,732,C,Montreal Canadiens,BUF
18,2,1996,2,496,2008,Andrei Zyuzin,zyuzian01,-40,25.8,120,D,San Jose Sharks,OTT
18,4,1995,4,714,2008,Chad Kilger,kilgech01,-44,15.3,218,LW,Anaheim Ducks,OTT
18,6,1993,6,897,2009,Viktor Kozlov,kozlovi01,-3,50.2,537,C,San Jose Sharks,OTT
18,5,1994,5,821,2007,Jeff O'Neill,oneilje01,-115,49.8,496,RW,Hartford Whalers,FLA
18,8,1992,8,72,1999,Brandon Convery,convebr01,-12,1.5,28,C,Toronto Maple Leafs,TBL
18,11,1990,11,387,2004,Trevor Kidd,kiddtr01,0,56.2,13,G,Calgary Flames,COL
18,13,1989,13,1,1994,Lindsay Vallis,vallili01,0,0.0,0,D,Montreal Canadiens,COL
18,10,1991,10,991,2008,Martin Lapointe,lapoima01,-40,29.5,381,RW,Detroit Red Wings,COL
18,12,1986,12,21,1991,Warren Babe,babewa01,3,0.3,7,LW,Minnesota North Stars,DET
18,15,1988,15,34,1994,Reggie Savage,savagre01,-2,0.4,12,C,Washington Capitals,DAL
18,19,1985,19,280,1994,Yvon Corriveau,corriyv01,-9,3.3,88,LW,Washington Capitals,TOR
18,21,1984,21,18,1989,Selmar Odelein,odelese01,-2,0.3,2,D,Edmonton Oilers,PIT
19,23,1983,23,290,1990,Ville Siren,sirenvi01,15,16.5,82,D,Hartford Whalers,DAL
25,25,1982,25,417,1990,Peter Ihnacak,ihnacpe01,-41,15.3,267,C,Toronto Maple Leafs,BOS
20,28,1981,28,89,1985,Steve Gatzos,gatzost01,-31,0.6,35,RW,Pittsburgh Penguins,PHX
20,33,1980,33,561,1988,Greg Terrion,terrigr01,-54,7.8,243,LW,Los Angeles Kings,MTL
19,42,1979,42,1099,1997,Neal Broten,brotene01,19,63.3,923,C,Minnesota North Stars,NJD
18,18,1987,18,831,2004,Jody Hull,hulljo01,-10,15.2,261,RW,Hartford Whalers,BUF
18,1,1997,1,1566,2019,Joe Thornton,thornjo01,205,159.6,1478,C,Boston Bruins,BOS
18,3,1996,3,822,2011,J.P. Dumont,dumonjp01,-2,56.6,523,RW,New York Islanders,OTT
18,5,1995,5,1090,2012,Daymond Langkow,langkda01,81,69.4,672,C,Tampa Bay Lightning,OTT
18,7,1993,7,1244,2012,Jason Arnott,arnotja01,81,106.6,938,C,Edmonton Oilers,OTT
18,6,1994,6,1270,2014,Ryan Smyth,smythry01,-54,87.9,842,LW,Edmonton Oilers,FLA
18,9,1992,9,208,2001,Robert Petrovicky,petroro01,-15,3.7,65,C,Hartford Whalers,TBL
18,12,1990,12,644,2006,Turner Stevenson,stevetu01,-9,12.4,190,RW,Montreal Canadiens,COL
18,14,1989,14,642,2002,Kevin Haller,halleke01,22,34.6,138,D,Buffalo Sabres,COL
18,11,1991,11,1256,2012,Brian Rolston,rolstbr01,65,80.4,761,C,New Jersey Devils,COL
18,13,1986,13,760,1999,Craig Janney,jannecr01,-13,58.4,751,C,Boston Bruins,DET
,16,1988,16,,,Kevin Cheveldayoff,,,,,D,New York Islanders,DAL
18,20,1985,20,19,1990,Scott Metcalfe,metcasc01,-3,-0.3,3,LW,Edmonton Oilers,TOR
18,22,1984,22,229,1997,Greg Smyth,smythgr01,-24,7.4,20,D,Philadelphia Flyers,PIT
18,24,1983,24,9,1990,Shawn Evans,evanssh01,-2,0.3,1,D,New Jersey Devils,DAL
,26,1982,26,,,Mike Anderson,,,,,C,Buffalo Sabres,BOS
18,29,1981,29,5,1984,Todd Strueby,strueto01,0,-0.1,1,LW,Edmonton Oilers,PHX
18,34,1980,34,39,1985,Dave Morrison,morrida01,-15,-0.8,6,RW,Los Angeles Kings,MTL
20,43,1979,43,183,1987,Craig Levie,leviecr01,4,12.4,75,D,Montreal Canadiens,NJD
,19,1987,19,,,Bryan Deasley,,,,,LW,Calgary Flames,BUF
18,2,1997,2,1657,2019,Patrick Marleau,marlepa01,-13,132.3,1166,C,San Jose Sharks,BOS
18,1,1998,1,1212,2016,Vincent Lecavalier,lecavvi01,-139,102.4,949,C,Tampa Bay Lightning,TBL
18,4,1996,4,3,2000,Alexandre Volchkov,volchal01,-2,-0.1,0,C,Washington Capitals,OTT
18,6,1995,6,149,2008,Steve Kelly,kellyst01,-36,-1.1,21,C,Edmonton Oilers,OTT
18,8,1993,8,750,2006,Niklas Sundstrom,sundsni01,45,29.0,349,RW,New York Rangers,OTT
18,7,1994,7,219,2004,Jamie Storr,storrja01,0,33.2,3,G,Los Angeles Kings,FLA
18,10,1992,10,571,2006,Andrei Nazarov,nazaran01,-69,5.0,124,LW,San Jose Sharks,TBL
,13,1990,13,,,Michael Stewart,,,,,D,New York Rangers,COL
,15,1989,15,,,Jason Soules,,,,,D,Edmonton Oilers,COL
18,12,1991,12,613,2006,Tyler Wright,wrighty01,-115,5.8,149,C,Edmonton Oilers,COL
18,14,1986,14,164,1991,Everett Sanipass,sanipev01,-32,1.2,59,LW,Chicago Blackhawks,DET
,17,1988,17,,,Kory Kocur,,,,,RW,Detroit Red Wings,DAL
18,21,1985,21,19,1989,Glen Seabrooke,seabrgl01,0,0.1,7,C,Philadelphia Flyers,TOR
18,23,1984,23,332,2003,Craig Billington,billicr01,0,33.4,6,G,New Jersey Devils,PIT
18,25,1983,25,283,1989,Lane Lambert,lambela01,-20,5.5,124,RW,Detroit Red Wings,DAL
18,27,1982,27,6,1984,Mike Heidt,heidtmi01,-1,0.2,1,D,Los Angeles Kings,BOS
19,30,1981,30,556,1993,Jan Erixon,erixoja01,34,6.8,216,LW,New York Rangers,PHX
19,35,1980,35,499,1990,Mike Allison,allismi01,32,13.5,268,LW,New York Rangers,MTL
19,44,1979,44,1318,2000,Guy Carbonneau,carbogu01,186,44.4,663,C,Montreal Canadiens,NJD
18,20,1987,20,193,2004,Darren Rumble,rumblda01,-72,4.6,36,D,Philadelphia Flyers,BUF
18,1,1999,1,455,2007,Patrik Stefan,stefapa01,-36,13.7,188,C,Atlanta Thrashers,WPG
18,3,1997,3,1231,2015,Olli Jokinen,jokinol01,-132,71.7,750,C,Los Angeles Kings,BOS
18,2,1998,2,1136,2016,David Legwand,legwada01,7,59.8,618,C,Nashville Predators,TBL
18,5,1996,5,231,2007,Ric Jackman,jackmri01,-54,8.8,77,D,Dallas Stars,OTT
18,7,1995,7,1540,2017,Shane Doan,doansh01,-54,96.3,972,RW,Winnipeg Jets,OTT
18,9,1993,9,671,2006,Todd Harvey,harveto01,19,18.3,223,RW/C,Dallas Stars,OTT
18,8,1994,8,726,2006,Jason Wiemer,wiemeja01,-81,10.9,202,C,Tampa Bay Lightning,FLA
18,11,1992,11,30,2001,David Cooper,coopeda01,-2,1.9,10,D,Buffalo Sabres,TBL
18,14,1990,14,1041,2010,Brad May,maybr01,-21,17.1,288,LW,Buffalo Sabres,COL
18,16,1989,16,394,2009,Jamie Heward,hewarja01,-50,18.3,124,D,Pittsburgh Penguins,COL
18,13,1991,13,748,2009,Philippe Boucher,bouchph01,57,65.7,300,D,Buffalo Sabres,COL
18,15,1986,15,169,1994,Mark Pederson,pederma01,-14,4.9,85,LW,Montreal Canadiens,DET
18,18,1988,18,103,1992,Rob Cimetta,cimetro01,0,1.3,32,W,Boston Bruins,DAL
,22,1985,22,,,Ken Spangler,,,,,D,Toronto Maple Leafs,TOR
18,24,1984,24,48,1989,Brian Wilks,wilksbr01,-10,-0.4,12,C,Los Angeles Kings,PIT
18,26,1983,26,1215,2009,Claude Lemieux,lemiecl01,14,67.0,786,RW,Montreal Canadiens,DAL
,28,1982,28,,,Rene Badeau,,,,,D,Chicago Blackhawks,BOS
18,31,1981,31,6,1987,Mike Sands,sandsmi01,0,0.8,0,G,Minnesota North Stars,PHX
,36,1980,36,,,Len Dawes,,,,,D,Chicago Blackhawks,MTL
19,45,1979,45,68,1992,Jody Gage,gagejo01,-17,0.8,29,RW,Detroit Red Wings,NJD
,21,1987,21,,,Peter Soberlak,,,,,LW,Edmonton Oilers,BUF
18,2,1999,2,1306,2018,Daniel Sedin,sedinda01,147,123.1,1041,LW,Vancouver Canucks,WPG
18,4,1997,4,1044,2019,Roberto Luongo,luongro01,0,217.8,23,G,New York Islanders,BOS
18,3,1998,3,1056,2016,Brad Stuart,stuarbr02,8,66.0,335,D,San Jose Sharks,TBL
18,6,1996,6,627,2009,Boyd Devereaux,deverbo01,5,12.5,179,C,Edmonton Oilers,OTT
18,8,1995,8,8,1999,Terry Ryan,ryante01,0,-0.2,0,LW,Montreal Canadiens,OTT
18,10,1993,10,586,2008,Jocelyn Thibault,thibajo01,0,90.7,6,G,Quebec Nordiques,OTT
18,9,1994,9,51,1996,Brett Lindros,lindrbr01,-14,-0.9,7,RW,New York Islanders,FLA
18,12,1992,12,450,2002,Sergei Krivokrasov,krivose01,0,17.0,195,RW,Chicago Blackhawks,TBL
20,15,1990,15,125,2003,Mark Greig,greigma01,-9,1.6,40,RW,Hartford Whalers,COL
18,17,1989,17,27,1993,Shayne Stevenson,stevesh01,-8,-0.7,2,RW,Boston Bruins,COL
18,14,1991,14,134,1998,Pat Peake,peakepa01,3,5.1,69,C,Washington Capitals,COL
,16,1986,16,,,George Pelawa,,,,,RW,Calgary Flames,DET
18,19,1988,19,249,1998,Francois Leroux,leroufr01,-2,3.2,23,D,Edmonton Oilers,DAL
18,23,1985,23,27,1988,Lee Giffin,giffile01,0,-0.4,4,RW,Pittsburgh Penguins,TOR
18,25,1984,25,1007,2003,Todd Gill,gillto01,-99,58.5,354,D,Toronto Maple Leafs,PIT
18,27,1983,27,710,1997,Sergio Momesso,momesse01,9,20.7,345,LW,Montreal Canadiens,DAL
18,29,1982,29,2,1989,Dave Reierson,reierda01,1,0.1,0,D,Calgary Flames,BOS
,32,1981,32,,,Lars Eriksson,,,,,G,Montreal Canadiens,PHX
18,37,1980,37,666,1997,Don Beaupre,beaupdo01,0,101.3,8,G,Minnesota North Stars,MTL
,46,1979,46,,,Boris Fistric,,,,,D,Detroit Red Wings,NJD
18,22,1987,22,82,1994,Brad Miller,millebr01,-13,2.0,6,D,Buffalo Sabres,BUF
18,1,2000,1,318,2013,Rick DiPietro,dipieri01,0,49.3,19,G,New York Islanders,NYI
18,3,1999,3,1330,2018,Henrik Sedin,sedinhe01,165,108.6,1070,C,Vancouver Canucks,WPG
18,5,1997,5,1009,2015,Eric Brewer,breweer01,-99,48.7,271,D,New York Islanders,BOS
18,4,1998,4,721,2015,Bryan Allen,allenbr01,26,31.1,136,D,Vancouver Canucks,TBL
19,7,1996,7,545,2007,Erik Rasmussen,rasmuer01,5,9.2,128,LW/C,Buffalo Sabres,OTT
18,9,1995,9,719,2008,Kyle McLaren,mclarky01,27,47.4,207,D,Boston Bruins,OTT
18,11,1993,11,890,2010,Brendan Witt,wittbr01,-91,27.9,121,D,Washington Capitals,OTT
18,10,1994,10,143,2010,Nolan Baumgartner,baumgno01,11,8.4,47,D,Washington Capitals,FLA
18,13,1992,13,55,2001,Joe Hulbig,hulbijo01,-12,-0.2,8,LW,Edmonton Oilers,TBL
18,16,1990,16,644,2004,Karl Dykhuis,dykhuka01,8,34.8,133,D,Chicago Blackhawks,COL
18,18,1989,18,6,1993,Jason Miller,milleja03,0,-0.2,0,LW,New Jersey Devils,COL
18,15,1991,15,1316,2013,Alex Kovalev,kovalal01,-31,103.1,1029,RW,New York Rangers,COL
18,17,1986,17,1097,2006,Tom Fitzgerald,fitzgto01,-72,15.3,329,RW,New York Islanders,DET
18,20,1988,20,130,2000,Eric Charron,charrer01,-10,4.2,9,D,Montreal Canadiens,DAL
18,24,1985,24,820,2007,Sean Burke,burkese01,0,141.9,28,G,New Jersey Devils,TOR
18,26,1984,26,568,1995,Brian Benning,bennibr01,-43,41.8,296,D,St. Louis Blues,PIT
18,28,1983,28,263,1992,Jeff Jackson,jacksje01,-41,1.9,86,LW,Toronto Maple Leafs,DAL
,30,1982,30,,,Jens Johansson,,,,,D,Buffalo Sabres,BOS
18,33,1981,33,31,1988,Tom Hirsch,hirscto01,-15,0.7,8,D,Minnesota North Stars,PHX
19,38,1980,38,677,1998,Kelly Hrudey,hrudeke01,0,119.2,16,G,New York Islanders,MTL
20,47,1979,47,12,1983,Ken Ellacott,ellacke01,0,1.1,0,G,Vancouver Canucks,NJD
18,23,1987,23,229,2002,Ricard Persson,perssri01,16,12.6,54,D,New Jersey Devils,BUF
19,2,2000,2,869,2015,Dany Heatley,heatlda01,38,95.2,791,LW,Atlanta Thrashers,NYI
18,4,1999,4,78,2006,Pavel Brendl,brendpa01,1,2.3,22,RW,New York Rangers,WPG
18,1,2001,1,880,2019,Ilya Kovalchuk,kovalil01,-142,101.1,850,LW,Atlanta Thrashers,WPG
18,6,1997,6,19,2001,Daniel Tkaczuk,tkaczda01,1,1.2,11,C,Calgary Flames,BOS
18,5,1998,5,552,2008,Vitaly Vishnevski,vishnvi01,-29,18.5,68,D,Anaheim Ducks,TBL
18,8,1996,8,44,2004,Johnathan Aitken,aitkejo01,-12,0.0,1,D,Boston Bruins,OTT
18,10,1995,10,1260,2014,Radek Dvorak,dvorara01,-10,48.5,590,RW,Florida Panthers,OTT
18,12,1993,12,686,2004,Kenny Jonsson,jonsske01,-16,50.4,267,D,Toronto Maple Leafs,OTT
18,11,1994,11,893,2007,Jeff Friesen,friesje01,-8,51.2,516,LW,San Jose Sharks,FLA
18,14,1992,14,1301,2015,Sergei Gonchar,gonchse01,33,141.9,811,D,Washington Capitals,TBL
,17,1990,17,,,Scott Allison,,,,,C,Edmonton Oilers,COL
19,19,1989,19,719,2009,Olaf Kolzig,kolziol01,0,122.2,17,G,Washington Capitals,COL
18,16,1991,16,1117,2009,Markus Naslund,nasluma02,6,95.5,869,LW,Pittsburgh Penguins,COL
18,18,1986,18,137,1994,Ken McRae,mcraeke01,-59,-1.2,35,C,Quebec Nordiques,DET
18,21,1988,21,62,1998,Jason Muzzatti,muzzaja01,0,7.3,1,G,Calgary Flames,DAL
18,25,1985,25,72,1992,Troy Gamble,gambltr01,0,8.4,1,G,Vancouver Canucks,TOR
18,27,1984,27,1431,2007,Scott Mellanby,mellasc01,-37,71.4,840,RW,Philadelphia Flyers,PIT
18,29,1983,29,241,1994,Brad Berry,berrybr01,-15,9.7,32,D,Winnipeg Jets,DAL
18,31,1982,31,2,1984,Jocelyn Gauvreau,gauvrjo01,-2,0.0,0,D,Montreal Canadiens,BOS
,34,1981,34,,,Dave Preuss,,,,,RW,Minnesota North Stars,PHX
19,39,1980,39,895,1995,Steve Konroyd,konrost01,24,46.0,236,D,Calgary Flames,MTL
18,48,1979,48,1756,2004,Mark Messier,messima01,211,160.4,1887,LW/C,Edmonton Oilers,NJD
18,24,1987,24,125,1994,Rob Murphy,murphro02,-54,-1.9,21,C,Vancouver Canucks,BUF
18,1,2002,1,1060,2018,Rick Nash,nashri01,-11,102.6,805,LW,Columbus Blue Jackets,CBJ
18,3,2000,3,1035,2018,Marian Gaborik,gaborma01,95,108.1,815,RW,Minnesota Wild,NYI
18,5,1999,5,697,2012,Tim Connolly,connoti01,-55,36.7,431,C,New York Islanders,WPG
18,2,2001,2,1065,2019,Jason Spezza,spezzja01,8,102.3,915,C,Ottawa Senators,WPG
18,7,1997,7,734,2011,Paul Mara,marapa01,-110,41.3,253,D,Tampa Bay Lightning,BOS
18,6,1998,6,230,2007,Rico Fata,fatari01,-60,2.3,63,RW,Calgary Flames,TBL
21,9,1996,9,917,2011,Ruslan Salei,saleiru01,-25,47.0,204,D,Anaheim Ducks,OTT
18,11,1995,11,1554,2017,Jarome Iginla,iginlja01,30,157.9,1300,RW,Dallas Stars,OTT
18,13,1993,13,435,2003,Denis Pederson,pederde01,-18,8.3,128,C/RW,New Jersey Devils,OTT
18,12,1994,12,549,2011,Wade Belak,belakwa01,-38,4.0,33,RW,Quebec Nordiques,FLA
18,15,1992,15,77,1998,Jason Bowen,bowenja01,12,3.2,8,D,Philadelphia Flyers,TBL
20,18,1990,18,183,1998,Shawn Antoski,antossh01,-20,-4.4,8,LW,Vancouver Canucks,COL
18,20,1989,20,329,1998,Steven Rice,ricest01,-43,7.4,125,RW,New York Rangers,COL
,17,1991,17,,,Brent Bilodeau,,,,,D,Montreal Canadiens,COL
18,19,1986,19,57,1994,Jeff Greenlaw,greenje01,-2,-0.5,9,LW,Washington Capitals,DET
18,22,1988,22,456,1998,Troy Mallette,malletr01,-49,1.5,119,LW,New York Rangers,DAL
18,26,1985,26,155,2002,Kay Whitmore,whitmka01,0,16.4,9,G,Hartford Whalers,TOR
18,28,1984,28,561,2003,Doug Houda,houdado01,-50,19.5,82,D,Detroit Red Wings,PIT
18,30,1983,30,234,1994,David Bruce,bruceda01,-57,3.5,87,LW,Vancouver Canucks,DAL
20,32,1982,32,113,1989,Kent Carlson,carlske01,-10,5.7,18,D,Montreal Canadiens,BOS
18,35,1981,35,167,1985,Luc Dufour,dufoulu01,10,0.5,44,LW,Boston Bruins,PHX
18,40,1980,40,508,1991,John Chabot,chabojo01,-38,14.6,312,C,Montreal Canadiens,MTL
19,49,1979,49,380,1989,Bill Gardner,gardnbi01,-4,7.7,188,C,Chicago Blackhawks,NJD
18,25,1987,25,848,2003,Stephane Matteau,mattest01,41,24.4,316,LW,Calgary Flames,BUF
18,2,2002,2,649,2018,Kari Lehtonen,lehtoka01,0,116.0,28,G,Atlanta Thrashers,CBJ
18,4,2000,4,659,2014,Rostislav Klesla,kleslro01,-46,34.5,159,D,Columbus Blue Jackets,NYI
18,6,1999,6,4,2007,Brian Finley,finlebr01,0,0.0,0,G,Nashville Predators,WPG
18,3,2001,3,179,2007,Alexander Svitov,svitoal01,-22,1.1,37,C,Tampa Bay Lightning,WPG
18,8,1997,8,888,2011,Sergei Samsonov,samsose01,11,61.0,571,LW,Boston Bruins,BOS
18,7,1998,7,991,2015,Manny Malhotra,malhoma01,-26,20.8,295,C,New York Rangers,TBL
18,10,1996,10,209,2004,Lance Ward,wardla01,-30,2.7,16,D,New Jersey Devils,OTT
,12,1995,12,,,Teemu Riihijarvi,,,,,RW,San Jose Sharks,OTT
18,14,1993,14,567,2003,Adam Deadmarsh,deadmad01,43,39.5,373,RW,Quebec Nordiques,OTT
18,13,1994,13,909,2011,Mattias Ohlund,ohlunma01,-6,65.8,343,D,Vancouver Canucks,FLA
26,16,1992,16,112,1994,Dmitri Kvartalnov,kvartdm01,0,7.4,91,LW,Boston Bruins,TBL
18,19,1990,19,1201,2010,Keith Tkachuk,tkachke01,33,125.1,1065,LW,Winnipeg Jets,COL
18,21,1989,21,6,2002,Steve Bancroft,bancrst01,-2,0.0,1,D,Toronto Maple Leafs,COL
18,18,1991,18,1009,2008,Glen Murray,murragl01,14,69.9,651,RW,Boston Bruins,COL
18,20,1986,20,401,1996,Kerry Huffman,huffmke01,-70,21.3,145,D,Philadelphia Flyers,DET
18,23,1988,23,18,1998,Jeff Christian,chrisje01,-4,-0.1,4,LW,New Jersey Devils,DAL
19,27,1985,27,1257,2007,Joe Nieuwendyk,nieuwjo01,155,120.0,1126,C,Calgary Flames,TOR
18,29,1984,29,1054,2002,Stephane Richer,richest02,76,77.6,819,RW,Montreal Canadiens,PIT
18,31,1983,31,656,1996,John Tucker,tuckejo01,-9,30.5,436,C,Buffalo Sabres,DAL
19,33,1982,33,466,1994,David Maley,maleyda01,-61,-0.9,124,LW,Montreal Canadiens,BOS
,36,1981,36,,,Hakan Nordin,,,,,D,St. Louis Blues,PHX
18,41,1980,41,134,1987,Mike Moller,mollemi01,3,0.8,43,RW,Buffalo Sabres,MTL
19,50,1979,50,400,1986,John Paul Kelly,kellyjo01,-95,-0.7,124,LW,Los Angeles Kings,NJD
18,26,1987,26,286,2000,Rick Tabaracci,tabarri01,0,35.5,8,G,Pittsburgh Penguins,BUF
18,1,2003,1,798,2019,Marc-Andre Fleury,fleurma01,0,140.5,17,G,Pittsburgh Penguins,PIT
18,3,2002,3,1184,2019,Jay Bouwmeester,bouwmja01,-23,80.6,415,D,Florida Panthers,CBJ
18,5,2000,5,635,2014,Raffi Torres,torrera01,2,28.4,260,LW,New York Islanders,NYI
18,7,1999,7,198,2008,Kris Beech,beechkr01,-37,4.1,67,C,Washington Capitals,WPG
18,4,2001,4,732,2015,Stephen Weiss,weissst01,-23,40.0,423,C,Florida Panthers,WPG
18,9,1997,9,605,2011,Nick Boynton,boyntni01,19,30.0,144,D,Washington Capitals,BOS
18,8,1998,8,450,2012,Mark Bell,bellma01,-45,15.5,182,C,Chicago Blackhawks,TBL
18,11,1996,11,82,2004,Dan Focht,fochtda01,-32,-0.3,8,D,Phoenix Coyotes,OTT
18,13,1995,13,597,2014,Jean-Sebastien Giguere,gigueje01,0,107.6,7,G,Hartford Whalers,OTT
18,15,1993,15,387,2003,Mats Lindgren,lindgma01,1,9.7,128,C/LW,Winnipeg Jets,OTT
18,14,1994,14,928,2012,Ethan Moreau,moreaet01,-15,21.5,287,LW,Chicago Blackhawks,FLA
25,17,1992,17,132,1996,Sergei Bautin,bautise01,-15,5.1,30,D,Winnipeg Jets,TBL
18,20,1990,20,1266,2015,Martin Brodeur,brodema01,0,207.0,47,G,New Jersey Devils,COL
18,22,1989,22,1154,2011,Adam Foote,footead01,99,71.5,308,D,Quebec Nordiques,COL
18,19,1991,19,2,1996,Niklas Sundblad,sundbni01,0,-0.1,0,RW,Calgary Flames,COL
18,21,1986,21,4,1989,Kim Issel,isselki01,-1,-0.1,0,RW,Edmonton Oilers,DET
18,24,1988,24,390,2002,Stephane Fiset,fisetst01,0,62.2,12,G,Quebec Nordiques,DAL
18,28,1985,28,666,2003,Mike Richter,richtmi01,0,116.9,11,G,New York Rangers,TOR
18,30,1984,30,321,1998,Peter Douris,douripe01,2,6.6,121,RW,Winnipeg Jets,PIT
18,32,1983,32,1,1987,Yves Heroux,herouyv01,0,0.0,0,RW,Quebec Nordiques,DAL
18,34,1982,34,624,1993,Paul Gillis,gillipa01,-76,6.1,242,C,Quebec Nordiques,BOS
18,37,1981,37,12,1986,Rich Costello,costeri01,-6,0.0,4,C,Philadelphia Flyers,PHX
,42,1980,42,,,Jay Fraser,,,,,LW,Philadelphia Flyers,MTL
19,51,1979,51,69,1983,Norm Aubin,aubinno01,-25,0.9,31,C,Toronto Maple Leafs,NJD
18,27,1987,27,329,2000,Mark Fitzpatrick,fitzpma01,0,52.5,12,G,Los Angeles Kings,BUF
18,2,2003,2,1174,2019,Eric Staal,staaler01,-39,109.3,974,C,Carolina Hurricanes,PIT
18,1,2004,1,1084,2019,Alex Ovechkin,ovechal01,94,163.7,1211,LW,Washington Capitals,WSH
18,4,2002,4,535,2013,Joni Pitkanen,pitkajo01,-8,47.4,282,D,Philadelphia Flyers,CBJ
18,6,2000,6,1249,2018,Scott Hartnell,hartnsc01,66,81.4,707,LW,Nashville Predators,NYI
18,8,1999,8,859,2014,Taylor Pyatt,pyattta01,-14,24.8,280,LW,New York Islanders,WPG
18,5,2001,5,196,2007,Stanislav Chistov,chistst01,-20,4.4,61,LW,Anaheim Ducks,WPG
18,10,1997,10,250,2007,Brad Ference,ferenbr01,-44,5.0,34,D,Vancouver Canucks,BOS
18,9,1998,9,610,2014,Mike Rupp,ruppmi01,-28,6.5,99,C,New York Islanders,TBL
18,12,1996,12,60,2004,Josh Holden,holdejo01,-10,0.6,14,C,Vancouver Canucks,OTT
18,14,1995,14,802,2010,Jay McKee,mckeeja01,55,37.3,125,D,Buffalo Sabres,OTT
18,16,1993,16,2,1996,Nick Stajduhar,stajdni01,2,0.2,0,D,Edmonton Oilers,OTT
,15,1994,15,,,Alexander Kharlamov,,,,,C,Washington Capitals,FLA
18,18,1992,18,1008,2009,Jason Smith,smithja01,26,48.3,169,D,New Jersey Devils,TBL
18,21,1990,21,1056,2008,Bryan Smolinski,smolibr01,46,63.6,651,C,Boston Bruins,COL
18,23,1989,23,970,2007,Travis Green,greentr01,-55,36.1,455,C,New York Islanders,COL
20,20,1991,20,961,2008,Martin Rucinsky,rucinma01,46,57.3,612,LW,Edmonton Oilers,COL
18,22,1986,22,1152,2003,Adam Graves,gravead01,-25,52.5,616,LW,Detroit Red Wings,DET
18,25,1988,25,2,1997,Mark Major,majorma01,0,0.0,0,LW,Pittsburgh Penguins,DAL
18,29,1985,29,105,1989,Jeff Sharples,sharpje01,18,8.2,49,D,Detroit Red Wings,TOR
18,31,1984,31,9,1989,Jeff Rohlicek,rohlije01,-4,-0.3,0,C,Vancouver Canucks,PIT
18,33,1983,33,13,1986,Randy Heath,heathra01,0,0.2,6,LW,New York Rangers,DAL
18,35,1982,35,29,1986,Mark Paterson,paterma01,-8,1.3,6,D,Hartford Whalers,BOS
18,38,1981,38,245,1986,Hannu Virta,virtaha01,16,20.8,126,D,Buffalo Sabres,PHX
18,43,1980,43,83,1983,Fred Boimistruck,boimifr01,6,4.1,18,D,Toronto Maple Leafs,MTL
19,52,1979,52,30,1983,Bennett Wolf,wolfbe01,-3,0.8,1,D,Pittsburgh Penguins,NJD
18,28,1987,28,350,1996,Daniel Marois,maroida01,-60,14.2,210,RW,Toronto Maple Leafs,BUF
18,3,2003,3,627,2014,Nathan Horton,hortona01,54,49.5,421,RW,Florida Panthers,PIT
18,2,2004,2,852,2019,Evgeni Malkin,malkiev01,66,121.9,1002,C,Pittsburgh Penguins,WSH
19,5,2002,5,481,2014,Ryan Whitney,whitnry01,-30,39.3,259,D,Pittsburgh Penguins,CBJ
18,7,2000,7,8,2007,Lars Jonsson,jonssla01,-4,0.0,2,D,Boston Bruins,NYI
18,9,1999,9,295,2010,Jamie Lundmark,lundmja01,-29,6.6,99,C,New York Rangers,WPG
18,6,2001,6,973,2019,Mikko Koivu,koivumi01,68,69.2,688,C,Minnesota Wild,WPG
18,11,1997,11,336,2009,Jason Ward,wardja01,-29,4.2,81,RW,Montreal Canadiens,BOS
18,10,1998,10,788,2013,Nik Antropov,antroni01,55,49.2,465,C,Toronto Maple Leafs,TBL
